# x_m,y_m,w_tr_right_m,w_tr_left_m
274.2495,240.5653,8.9676,8.9151
274.2265,241.5701,8.9724,8.9136
274.2035,242.5748,8.9772,8.9185
274.1806,243.5795,8.9820,8.9253
274.1576,244.5843,8.9868,8.9321
274.1346,245.5890,8.9813,8.9389
274.1117,246.5937,8.9734,8.9456
274.0887,247.5984,8.9656,8.9524
274.0657,248.6032,8.9578,8.9592
274.0427,249.6079,8.9499,8.9653
274.0198,250.6126,8.9421,8.9623
273.9968,251.6173,8.9343,8.9593
273.9738,252.6221,8.9264,8.9563
273.9509,253.6268,8.9186,8.9532
273.9279,254.6315,8.9108,8.9502
273.9049,255.6363,8.9029,8.9472
273.8820,256.6410,8.8951,8.9442
273.8590,257.6457,8.8873,8.9412
273.8360,258.6504,8.8795,8.9381
273.8151,259.5881,8.8717,8.9244
273.7960,260.5123,8.8627,8.9113
273.7786,261.4308,8.8521,8.8999
273.7628,262.3459,8.8460,8.8901
273.7485,263.2497,8.8536,8.8817
273.7353,264.1533,8.8599,8.8746
273.7231,265.0567,8.8655,8.8684
273.7113,265.9598,8.8706,8.8626
273.6996,266.8626,8.8757,8.8571
273.6857,267.8320,8.8827,8.8498
273.6693,268.8145,8.8920,8.8403
273.6503,269.8024,8.9040,8.8426
273.6285,270.7932,8.9189,8.8571
273.6039,271.7949,8.9365,8.8693
273.5769,272.7965,8.9265,8.8792
273.5480,273.7981,8.9157,8.8873
273.5178,274.7997,8.9063,8.8941
273.4869,275.8014,8.8976,8.9002
273.4559,276.8032,8.8890,8.9063
273.4255,277.8052,8.8799,8.9130
273.3960,278.8074,8.8699,8.9207
273.3682,279.8098,8.8701,8.9079
273.3420,280.8123,8.8717,8.8961
273.3175,281.8150,8.8718,8.8861
273.2946,282.8177,8.8703,8.8776
273.2728,283.8204,8.8676,8.8703
273.2517,284.8232,8.8642,8.8638
273.2309,285.8260,8.8606,8.8576
273.2101,286.8288,8.8574,8.8513
273.1890,287.8316,8.8546,8.8448
273.1672,288.8342,8.8525,8.8376
273.1442,289.8368,8.8515,8.8293
273.1201,290.8391,8.8517,8.8199
273.0945,291.8413,8.8534,8.8314
273.0678,292.8434,8.8562,8.8426
273.0401,293.8453,8.8600,8.8528
273.0117,294.8471,8.8645,8.8623
272.9825,295.8488,8.8698,8.8711
272.9528,296.8506,8.8757,8.8793
272.9226,297.8523,8.8820,8.8871
272.8922,298.8542,8.8894,8.8947
272.8618,299.8562,8.8968,8.9017
272.8318,300.8583,8.9039,8.9086
272.8021,301.8606,8.9105,8.9159
272.7730,302.8630,8.9166,8.9237
272.7446,303.8655,8.9220,8.9323
272.7171,304.8680,8.9265,8.9418
272.6907,305.8704,8.9299,8.9524
272.6656,306.8728,8.9321,8.9644
272.6421,307.8752,8.9326,8.9781
272.6203,308.8774,8.9315,8.9664
272.5995,309.8795,8.9264,8.9493
272.5794,310.8815,8.9201,8.9332
272.5579,311.8833,8.9152,8.9162
272.5322,312.8845,8.9149,8.8959
272.4994,313.8847,8.9224,8.8698
272.4568,314.8837,8.9415,8.8361
272.4012,315.8813,8.9762,8.7927
272.3297,316.8770,9.0308,8.7484
272.2398,317.8706,9.1088,8.7105
272.1294,318.8618,9.2136,8.6574
271.9966,319.8502,9.3454,8.5849
271.8420,320.8358,9.0386,8.4909
271.6685,321.8190,8.7370,8.3770
271.4787,322.8001,8.4618,8.2443
271.2753,323.7796,8.2085,8.0946
271.0613,324.7577,7.9724,7.9303
270.8393,325.7347,7.7490,7.7546
270.6115,326.7108,7.5356,7.5522
270.3801,327.6864,7.3297,7.3384
270.1477,328.6618,7.1263,7.1220
269.9153,329.6372,6.9105,6.9057
269.6825,330.6125,6.6949,6.6892
269.4494,331.5877,6.4796,6.4725
269.2159,332.5628,6.2648,6.2553
268.9820,333.5378,6.0508,6.0373
268.7478,334.5127,5.8375,5.8234
268.5138,335.4877,5.6239,5.6126
268.2798,336.4626,5.4116,5.4015
268.0461,337.4376,5.1991,5.1906
267.8127,338.4126,4.9867,4.9796
267.5802,339.3878,4.7737,4.7693
267.3487,340.3633,4.5597,4.5600
267.1185,341.3390,4.3441,4.3523
266.8894,342.3148,4.1339,4.1459
266.6614,343.2907,3.9315,3.9418
266.4330,344.2664,3.7286,3.7384
266.2029,345.2414,3.5261,3.5347
265.9690,346.2153,3.3272,3.3233
265.7298,347.1874,3.1341,3.1036
265.4849,348.1579,2.9480,2.8780
265.2338,349.1265,2.7714,2.6458
264.9758,350.0933,2.6025,2.4060
264.7105,351.0581,2.4414,2.1581
264.4374,352.0208,2.2897,2.0736
264.1587,352.9821,2.1449,2.1059
263.8772,353.9428,2.0038,2.1356
263.5958,354.9037,1.9518,2.1655
263.3161,355.8653,2.0492,2.1971
263.0370,356.8274,2.1458,2.2296
262.7584,357.7896,2.2421,2.2685
262.4797,358.7519,2.3384,2.3273
262.2010,359.7142,2.4350,2.3859
261.9217,360.6763,2.5326,2.4437
261.6399,361.6376,2.6335,2.4986
261.3535,362.5975,2.7022,2.5484
261.0604,363.5554,2.7153,2.5913
260.7598,364.5108,2.7364,2.6420
260.4522,365.4641,2.7650,2.6859
260.1375,366.4149,2.8013,2.7226
259.8158,367.3635,2.8452,2.7519
259.4864,368.3094,2.8850,2.7732
259.1488,369.2523,2.8893,2.7860
258.8036,370.1924,2.9018,2.7910
258.4511,371.1297,2.9224,2.7883
258.0917,372.0643,2.9507,2.8048
257.7243,372.9956,2.9879,2.8316
257.3481,373.9232,2.9888,2.8490
256.9625,374.8468,2.9648,2.8565
256.5672,375.7663,2.9516,2.8537
256.1625,376.6815,2.9491,2.8410
255.7484,377.5924,2.9574,2.8184
255.3227,378.4977,2.9792,2.7838
254.8835,379.3961,3.0174,2.7350
254.4286,380.2861,3.0016,2.7382
253.9575,381.1672,2.9685,2.7396
253.4699,382.0389,2.9554,2.7231
252.9654,382.9005,2.9633,2.6882
252.4431,383.7511,2.9938,2.6337
251.9016,384.5896,3.0488,2.5930
251.3400,385.4151,3.0621,2.6700
250.7603,386.2286,3.0057,2.7265
250.1642,387.0311,2.9703,2.7646
249.5544,387.8237,2.9526,2.7865
248.9320,388.6072,2.9512,2.7935
248.2980,389.3821,2.9637,2.7867
247.6535,390.1490,2.9309,2.7972
247.0003,390.9089,2.9098,2.8150
246.3402,391.6633,2.8977,2.8243
245.6752,392.4134,2.8923,2.8271
245.0056,393.1593,2.8932,2.8238
244.3319,393.9015,2.8995,2.8152
243.6543,394.6402,2.8869,2.8132
242.9731,395.3755,2.8741,2.8222
242.2890,396.1083,2.8653,2.8273
241.6027,396.8389,2.8595,2.8294
240.9141,397.5674,2.8570,2.8284
240.2233,398.2938,2.8569,2.8243
239.5301,399.0179,2.8551,2.8170
238.8345,399.7400,2.8565,2.8147
238.1361,400.4594,2.8618,2.8152
237.4349,401.1762,2.8710,2.8119
236.7307,401.8902,2.8845,2.8046
236.0230,402.6008,2.8716,2.7925
235.3117,403.3080,2.8486,2.7755
234.5968,404.0117,2.8308,2.7535
233.8778,404.7114,2.8186,2.7336
233.1548,405.4071,2.8124,2.7348
232.4274,406.0982,2.7948,2.7298
231.6962,406.7851,2.7770,2.7192
230.9612,407.4681,2.7646,2.7033
230.2225,408.1470,2.7579,2.6819
229.4802,408.8220,2.7565,2.6553
228.7342,409.4929,2.7608,2.6632
227.9845,410.1594,2.7518,2.6770
227.2314,410.8219,2.7396,2.6857
226.4752,411.4805,2.7325,2.6895
225.7161,412.1359,2.7297,2.6891
224.9538,412.7872,2.7323,2.6835
224.1875,413.4336,2.7413,2.6717
223.4170,414.0746,2.7573,2.6534
222.6420,414.7098,2.7761,2.6469
221.8622,415.3388,2.7985,2.6697
221.0777,415.9615,2.8290,2.6848
220.2880,416.5773,2.8685,2.6914
219.4927,417.1855,2.9179,2.6888
218.6913,417.7856,2.8672,2.6762
217.8850,418.3788,2.8005,2.6553
217.0748,418.9669,2.7405,2.6279
216.2617,419.5511,2.6857,2.5955
215.4465,420.1323,2.6347,2.5594
214.6297,420.7117,2.6084,2.5722
213.8119,421.2896,2.6042,2.6511
212.9940,421.8676,2.6001,2.7304
212.1770,422.4469,2.6928,2.8116
211.3615,423.0286,2.8599,2.8953
210.5467,423.6111,3.0269,2.9795
209.7312,424.1929,3.1957,3.1277
208.9143,424.7728,3.3623,3.2860
208.0955,425.3499,3.5213,3.4401
207.2743,425.9234,3.6853,3.5895
206.4502,426.4927,3.8558,3.7328
205.6223,427.0566,4.0349,3.8684
204.7896,427.6133,4.2247,4.0717
203.9514,428.1616,4.4023,4.2816
203.1079,428.7019,4.5855,4.4821
202.2595,429.2345,4.7783,4.6735
201.4064,429.7599,4.9804,4.8564
200.5488,430.2783,5.1794,5.0309
199.6870,430.7897,5.3268,5.1973
198.8211,431.2944,5.4817,5.3855
197.9516,431.7934,5.6426,5.5881
197.0794,432.2880,5.8079,5.7868
196.2052,432.7793,5.9805,5.9803
195.3287,433.2663,6.1724,6.1672
194.4494,433.7477,6.3732,6.3457
193.5668,434.2221,6.5860,6.5137
192.6800,434.6871,6.8132,6.6566
191.7884,435.1411,7.0585,6.7827
190.8912,435.5818,7.3696,6.8932
189.9874,436.0067,7.7117,6.9860
189.0756,436.4125,7.6278,7.0588
188.1544,436.7953,7.5676,7.1109
187.2241,437.1545,7.5376,7.1574
186.2849,437.4898,7.5228,7.1997
185.3373,437.8011,7.4743,7.2213
184.3819,438.0886,7.4554,7.2222
183.4193,438.3527,7.4655,7.2029
182.4502,438.5936,7.5038,7.1633
181.4753,438.8117,7.4746,7.1030
180.4955,439.0080,7.4532,7.1308
179.5120,439.1845,7.4549,7.1864
178.5251,439.3419,7.4787,7.2252
177.5353,439.4806,7.4603,7.2479
176.5430,439.6019,7.4222,7.2550
175.5485,439.7068,7.4026,7.2474
174.5522,439.7963,7.4001,7.2257
173.5543,439.8717,7.4132,7.1907
172.5551,439.9341,7.3916,7.1625
171.5549,439.9848,7.3608,7.2032
170.5540,440.0255,7.3408,7.2349
169.5525,440.0578,7.3298,7.2588
168.5506,440.0830,7.3262,7.2760
167.5483,440.1020,7.3279,7.2873
166.5459,440.1155,7.3252,7.2934
165.5434,440.1244,7.3272,7.2950
164.5408,440.1285,7.3342,7.2923
163.5384,440.1273,7.3468,7.2984
162.5362,440.1199,7.3663,7.2986
161.5346,440.1047,7.3917,7.2916
160.5335,440.0801,7.3992,7.2762
159.5331,440.0446,7.4190,7.2512
158.5336,439.9966,7.4531,7.2155
157.5351,439.9340,7.5042,7.1676
156.5381,439.8553,7.5476,7.2242
155.5427,439.7596,7.5119,7.2685
154.5492,439.6473,7.4950,7.2982
153.5578,439.5186,7.4966,7.3133
152.5686,439.3737,7.5166,7.3140
151.5819,439.2128,7.4964,7.3003
150.5976,439.0364,7.4518,7.2722
149.6159,438.8456,7.4234,7.2308
148.6368,438.6413,7.4102,7.1839
147.6604,438.4241,7.4115,7.2319
146.6866,438.1947,7.4263,7.2687
145.7157,437.9532,7.4159,7.2942
144.7475,437.7003,7.4126,7.3089
143.7821,437.4364,7.4216,7.3133
142.8195,437.1615,7.4429,7.3072
141.8600,436.8757,7.4768,7.2908
140.9038,436.5785,7.4579,7.2637
139.9512,436.2697,7.4360,7.2400
139.0024,435.9495,7.4274,7.2647
138.0573,435.6179,7.4317,7.2786
137.1162,435.2750,7.4492,7.2814
136.1793,434.9206,7.4350,7.2731
135.2466,434.5549,7.3977,7.2536
134.3180,434.1787,7.3727,7.2237
133.3935,433.7923,7.3596,7.1836
132.4733,433.3956,7.3585,7.2121
131.5576,432.9887,7.3695,7.2477
130.6467,432.5718,7.3763,7.2730
129.7407,432.1447,7.3901,7.2880
128.8398,431.7076,7.4162,7.2926
127.9443,431.2600,7.4553,7.2866
127.0545,430.8014,7.5084,7.2695
126.1710,430.3310,7.5053,7.2403
125.2939,429.8487,7.4747,7.2313
124.4233,429.3548,7.4586,7.2806
123.5588,428.8499,7.4563,7.3184
122.7005,428.3342,7.4676,7.3450
121.8485,427.8080,7.4923,7.3603
121.0027,427.2712,7.4948,7.3645
120.1632,426.7243,7.4840,7.3577
119.3296,426.1682,7.4851,7.3409
118.5019,425.6032,7.4978,7.3142
117.6806,425.0289,7.5228,7.3256
116.8660,424.4454,7.5191,7.3529
116.0580,423.8526,7.4983,7.3697
115.2566,423.2509,7.4895,7.3763
114.4616,422.6407,7.4923,7.3731
113.6732,422.0219,7.5069,7.3601
112.8916,421.3943,7.5336,7.3369
112.1174,420.7577,7.5336,7.3557
111.3505,420.1121,7.5230,7.3853
110.5910,419.4580,7.5248,7.4045
109.8396,418.7949,7.5398,7.4128
109.0970,418.1223,7.5695,7.4095
108.3642,417.4395,7.5998,7.3938
107.6424,416.7457,7.5651,7.3644
106.9316,416.0408,7.5479,7.3214
106.2325,415.3247,7.5491,7.2647
105.5460,414.5967,7.5698,7.2702
104.8724,413.8568,7.6106,7.3181
104.2119,413.1052,7.5839,7.3506
103.5638,412.3425,7.5457,7.3686
102.9273,411.5697,7.5247,7.3729
102.3017,410.7876,7.5195,7.3641
101.6862,409.9971,7.5284,7.3434
101.0803,409.1989,7.5016,7.3110
100.4834,408.3935,7.4734,7.3380
99.8942,407.5824,7.4555,7.3610
99.3118,406.7663,7.4465,7.3763
98.7356,405.9458,7.4456,7.3843
98.1655,405.1211,7.4459,7.3854
97.6011,404.2924,7.4490,7.3798
97.0426,403.4599,7.4595,7.3676
96.4905,402.6232,7.4782,7.3547
95.9454,401.7821,7.5059,7.3875
95.4079,400.9364,7.5432,7.4120
94.8785,400.0859,7.5510,7.4276
94.3581,399.2302,7.5612,7.4336
93.8469,398.3690,7.5831,7.4299
93.3455,397.5024,7.6176,7.4160
92.8549,396.6297,7.6480,7.3912
92.3759,395.7507,7.5914,7.3745
91.9084,394.8657,7.5493,7.3890
91.4520,393.9751,7.5208,7.3921
91.0066,393.0789,7.5057,7.3840
90.5719,392.1775,7.4882,7.3649
90.1480,391.2709,7.4808,7.3350
89.7348,390.3592,7.4865,7.2946
89.3334,389.4423,7.5063,7.3166
88.9436,388.5203,7.5400,7.3525
88.5654,387.5935,7.5337,7.3769
88.1989,386.6620,7.5257,7.3900
87.8440,385.7259,7.5313,7.3917
87.5009,384.7852,7.5510,7.3820
87.1704,383.8400,7.5862,7.3610
86.8548,382.8899,7.5805,7.3270
86.5566,381.9347,7.5648,7.3487
86.2767,380.9747,7.5711,7.3752
86.0166,380.0100,7.6013,7.3846
85.7778,379.0407,7.6578,7.3763
85.5620,378.0668,7.7403,7.3494
85.3715,377.0882,7.8050,7.3028
85.2081,376.1050,7.9041,7.2897
85.0725,375.1173,7.8846,7.3746
84.9624,374.1260,7.7952,7.4398
84.8748,373.1317,7.7331,7.4867
84.8070,372.1349,7.6944,7.5169
84.7565,371.1360,7.6755,7.5320
84.7207,370.1355,7.6379,7.5337
84.6967,369.1338,7.5916,7.5241
84.6814,368.1313,7.5552,7.5058
84.6718,367.1286,7.5253,7.4833
84.6655,366.1260,7.5023,7.4908
84.6612,365.1234,7.5020,7.4965
84.6585,364.1209,7.5032,7.5006
84.6569,363.1185,7.5056,7.5036
84.6561,362.1161,7.5087,7.5059
84.6557,361.1139,7.5120,7.5077
84.6557,360.1118,7.5138,7.5091
84.6559,359.1096,7.5159,7.5103
84.6564,358.1074,7.5183,7.5113
84.6571,357.1051,7.5208,7.5118
84.6581,356.1027,7.5237,7.5117
84.6594,355.1002,7.5269,7.5113
84.6610,354.0977,7.5221,7.5107
84.6628,353.0952,7.5165,7.5098
84.6647,352.0926,7.5111,7.5088
84.6667,351.0901,7.5056,7.5078
84.6685,350.0876,7.5001,7.5068
84.6702,349.0851,7.4944,7.5061
84.6714,348.0828,7.4883,7.5009
84.6723,347.0805,7.4818,7.4901
84.6729,346.0782,7.4750,7.4797
84.6736,345.0759,7.4684,7.4692
84.6754,344.0738,7.4627,7.4577
84.6773,343.0718,7.4572,7.4461
84.6802,342.0696,7.4527,7.4334
84.6835,341.0675,7.4486,7.4334
84.6877,340.0652,7.4454,7.4366
84.6927,339.0626,7.4430,7.4390
84.6977,338.0599,7.4407,7.4413
84.7029,337.0569,7.4385,7.4435
84.7080,336.0543,7.4363,7.4458
84.7123,335.0512,7.4332,7.4488
84.7163,334.0480,7.4298,7.4406
84.7189,333.0451,7.4251,7.4319
84.7208,332.0421,7.4197,7.4239
84.7223,331.0391,7.4138,7.4163
84.7238,330.0362,7.4078,7.4089
84.7247,329.0336,7.4014,7.4019
84.7251,328.0315,7.3945,7.3954
84.7250,327.0290,7.3871,7.3894
84.7242,326.0263,7.3789,7.3836
84.7229,325.0235,7.3703,7.3772
84.7215,324.0203,7.3633,7.3710
84.7196,323.0170,7.3611,7.3652
84.7173,322.0142,7.3586,7.3598
84.7144,321.0112,7.3554,7.3551
84.7116,320.0081,7.3524,7.3503
84.7088,319.0049,7.3494,7.3454
84.7059,318.0019,7.3462,7.3446
84.7031,316.9994,7.3432,7.3453
84.7006,315.9970,7.3414,7.3457
84.6982,314.9946,7.3434,7.3460
84.6959,313.9922,7.3455,7.3462
84.6933,312.9895,7.3473,7.3466
84.6909,311.9871,7.3492,7.3470
84.6890,310.9846,7.3518,7.3468
84.6879,309.9822,7.3551,7.3457
84.6872,308.9801,7.3588,7.3525
84.6868,307.9779,7.3628,7.3637
84.6866,306.9761,7.3670,7.3747
84.6865,305.9747,7.3746,7.3855
84.6873,304.9732,7.3867,7.3956
84.6870,303.9721,7.3976,7.4068
84.6852,302.9711,7.4071,7.4195
84.6819,301.9700,7.4150,7.4339
84.6766,300.9686,7.4211,7.4434
84.6700,299.9668,7.4258,7.4379
84.6621,298.9645,7.4293,7.4337
84.6534,297.9618,7.4319,7.4303
84.6439,296.9586,7.4325,7.4277
84.6334,295.9554,7.4272,7.4261
84.6234,294.9516,7.4224,7.4240
84.6145,293.9478,7.4187,7.4209
84.6068,292.9443,7.4161,7.4166
84.6001,291.9409,7.4147,7.4112
84.5953,290.9379,7.4151,7.4041
84.5921,289.9354,7.4171,7.4058
84.5901,288.9333,7.4204,7.4069
84.5895,287.9315,7.4230,7.4066
84.5903,286.9298,7.4164,7.4050
84.5918,285.9281,7.4105,7.4026
84.5940,284.9261,7.4054,7.3995
84.5955,283.9238,7.3995,7.3971
84.5960,282.9213,7.3927,7.3958
84.5955,281.9183,7.3877,7.3954
84.5939,280.9151,7.3864,7.3961
84.5911,279.9115,7.3838,7.3922
84.5876,278.9078,7.3806,7.3832
84.5825,277.9042,7.3757,7.3758
84.5760,276.9010,7.3695,7.3699
84.5671,275.8982,7.3608,7.3665
84.5587,274.8955,7.3525,7.3625
84.5509,273.8927,7.3536,7.3579
84.5426,272.8900,7.3569,7.3539
84.5352,271.8874,7.3612,7.3491
84.5294,270.8850,7.3670,7.3519
84.5244,269.8824,7.3738,7.3562
84.5209,268.8799,7.3820,7.3590
84.5190,267.8771,7.3772,7.3602
84.5192,266.8740,7.3698,7.3594
84.5224,265.8712,7.3657,7.3563
84.5363,264.8693,7.3745,7.3449
84.5688,263.8685,7.4058,7.3191
84.6241,262.8701,7.4668,7.2743
84.7019,261.8739,7.5284,7.1829
84.7527,260.8751,7.5951,7.1516
84.8429,259.8796,7.7499,7.1289
85.0075,258.8906,7.9737,7.0208
